レシートNo,日,時間,顧客ID,税抜価格,税抜単価,個数,大カテゴリ番号,大カテゴリ名,中カテゴリ番号,中カテゴリ名,小カテゴリ番号,小カテゴリ名
35,1,17,1545,180,180,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
35,1,17,1545,180,180,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
35,1,17,1545,190,190,1,16,加工食品,1614,水物,161413,豆腐
35,1,17,1545,200,200,1,16,加工食品,1616,調味料,161631,ポン酢
35,1,17,1545,200,200,1,20,飲料,2013,乳系飲料,201311,牛乳
35,1,17,1545,235,235,1,18,惣菜,1813,弁当,181311,パン惣菜
35,1,17,1545,285,285,1,16,加工食品,1616,調味料,161654,味噌
35,1,17,1545,285,285,1,16,加工食品,1616,調味料,161631,ポン酢
35,1,17,1545,295,295,1,11,農産,1113,野菜,111373,地場野菜
35,1,17,1545,740,370,2,13,畜産,1315,豚肉,131512,ブランド豚
35,1,17,1545,500,500,1,15,穀物類,1517,餅,151711,包装餅
36,1,18,1674,90,30,3,11,農産,1113,野菜,111319,キュウリ
36,1,18,1674,140,140,1,16,加工食品,1614,水物,161411,こんにゃく
36,1,18,1674,140,140,1,16,加工食品,1614,水物,161413,豆腐
36,1,18,1674,235,235,1,16,加工食品,1617,漬物,161711,漬物
36,1,18,1674,320,320,1,18,惣菜,1811,惣菜,181117,揚物惣菜
36,1,18,1674,555,555,1,11,農産,1111,果物,111129,りんご
36,1,18,1674,760,760,1,15,穀物類,1517,餅,151711,包装餅
36,1,18,1674,500,500,1,15,穀物類,1517,餅,151711,包装餅
36,1,18,1674,90,30,3,11,農産,1113,野菜,111319,キュウリ
36,1,18,1674,140,140,1,16,加工食品,1614,水物,161411,こんにゃく
36,1,18,1674,140,140,1,16,加工食品,1614,水物,161413,豆腐
36,1,18,1674,235,235,1,16,加工食品,1617,漬物,161711,漬物
36,1,18,1674,320,320,1,18,惣菜,1811,惣菜,181117,揚物惣菜
36,1,18,1674,555,555,1,11,農産,1111,果物,111129,りんご
36,1,18,1674,760,760,1,15,穀物類,1517,餅,151711,包装餅
37,1,18,1133,90,30,3,11,農産,1113,野菜,111319,キュウリ
37,1,18,1133,40,40,1,16,加工食品,1614,水物,161413,豆腐
37,1,18,1133,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
37,1,18,1133,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
37,1,18,1133,140,70,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
37,1,18,1133,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
37,1,18,1133,190,95,2,20,飲料,2012,清涼飲料,201111,コーヒー飲料
37,1,18,1133,95,95,1,19,菓子,1916,乾菓子,191617,ラムネ菓子
37,1,18,1133,100,100,1,16,加工食品,1614,水物,161413,豆腐
37,1,18,1133,200,100,2,19,菓子,1914,つまみ菓子,191413,農産つまみ菓子
37,1,18,1133,100,100,1,19,菓子,1916,乾菓子,191614,スナック菓子
37,1,18,1133,130,130,1,15,穀物類,1512,パン,151214,食パン
37,1,18,1133,140,140,1,15,穀物類,1512,パン,151214,食パン
38,1,18,1623,185,185,1,11,農産,1113,野菜,111211,アスパラガス
38,1,18,1623,200,200,1,13,畜産,1313,精肉加工品,131316,水煮卵
38,1,18,1623,240,240,1,18,惣菜,1811,惣菜,181117,揚物惣菜
38,1,18,1623,245,245,1,16,加工食品,1616,調味料,161629,パスタソース
38,1,18,1623,460,460,1,11,農産,1111,果物,111119,すいか
39,1,18,1811,90,45,2,11,農産,1113,野菜,111372,大葉
39,1,18,1811,70,70,1,11,農産,1113,野菜,111342,ニラ
39,1,18,1811,75,75,1,15,穀物類,1512,パン,151213,菓子パン
39,1,18,1811,75,75,1,19,菓子,1915,生菓子,191512,洋風生菓子
39,1,18,1811,85,85,1,15,穀物類,1512,パン,151213,菓子パン
39,1,18,1811,85,85,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
39,1,18,1811,100,100,1,15,穀物類,1512,パン,151213,菓子パン
39,1,18,1811,110,110,1,18,惣菜,1813,弁当,181311,パン惣菜
39,1,18,1811,120,120,1,16,加工食品,1617,漬物,161711,漬物
39,1,18,1811,130,130,1,15,穀物類,1512,パン,151212,ロールパン
39,1,18,1811,135,135,1,18,惣菜,1813,弁当,181311,パン惣菜
39,1,18,1811,140,140,1,20,飲料,2013,乳系飲料,201311,牛乳
39,1,18,1811,190,190,1,16,加工食品,1614,水物,161413,豆腐
39,1,18,1811,240,240,1,18,惣菜,1811,惣菜,181117,揚物惣菜
39,1,18,1811,255,255,1,18,惣菜,1813,弁当,181311,パン惣菜
39,1,18,1811,300,300,1,12,水産,1212,刺身類,121144,その他刺身
39,1,18,1811,305,305,1,18,惣菜,1813,弁当,181313,米飯惣菜
39,1,18,1811,145,145,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
39,1,18,1811,170,170,1,19,菓子,1916,乾菓子,191615,チョコレート
39,1,18,1811,200,200,1,19,菓子,1916,乾菓子,191615,チョコレート
39,1,18,1811,255,255,1,13,畜産,1315,豚肉,131512,ブランド豚
40,1,18,1829,120,120,1,11,農産,1113,野菜,111321,ゴーヤ
40,1,18,1829,140,140,1,15,穀物類,1512,パン,151214,食パン
40,1,18,1829,180,180,1,20,飲料,2014,野菜・果実飲料,201412,野菜飲料
40,1,18,1829,185,185,1,11,農産,1113,野菜,111211,アスパラガス
40,1,18,1829,200,200,1,11,農産,1113,野菜,111336,そら豆
40,1,18,1829,250,250,1,13,畜産,1312,鶏肉,131212,ブランド鶏
40,1,18,1829,285,285,1,13,畜産,1313,精肉加工品,131315,ベーコン
40,1,18,1829,370,370,1,12,水産,1213,鮮魚,121325,たい
41,1,18,1718,95,95,1,15,穀物類,1512,パン,151213,菓子パン
41,1,18,1718,95,95,1,15,穀物類,1516,麺類,151611,むし焼そば
41,1,18,1718,95,95,1,20,飲料,2012,清涼飲料,201215,茶系飲料
41,1,18,1718,105,105,1,17,即席食品,1715,即席麺,171511,カップ麺
41,1,18,1718,140,140,1,19,菓子,1916,乾菓子,191620,米菓
41,1,18,1718,155,155,1,20,飲料,2014,野菜・果実飲料,201412,野菜飲料
41,1,18,1718,155,155,1,20,飲料,2014,野菜・果実飲料,201412,野菜飲料
41,1,18,1718,190,190,1,18,惣菜,1812,半惣菜,181217,その他半惣菜
42,1,19,1307,100,100,1,19,菓子,1916,乾菓子,191620,米菓
42,1,19,1307,160,160,1,18,惣菜,1811,惣菜,181117,揚物惣菜
42,1,19,1307,190,190,1,21,酒類,2113,ビール類,211311,ビール
42,1,19,1307,210,210,1,21,酒類,2118,日本酒,211811,清酒
43,1,19,1001,90,45,2,19,菓子,1916,乾菓子,191622,和風乾菓子
43,1,19,1001,50,50,1,19,菓子,1916,乾菓子,191622,和風乾菓子
43,1,19,1001,120,60,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
43,1,19,1001,70,70,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
43,1,19,1001,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
43,1,19,1001,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
43,1,19,1001,140,70,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
43,1,19,1001,190,95,2,20,飲料,2012,清涼飲料,201215,茶系飲料
43,1,19,1001,100,100,1,18,惣菜,1811,惣菜,181112,スナック惣菜
43,1,19,1001,240,120,2,16,加工食品,1613,水産加工品,161312,フレーク
43,1,19,1001,165,165,1,13,畜産,1313,精肉加工品,131312,鶏卵
43,1,19,1001,175,175,1,13,畜産,1312,鶏肉,131212,ブランド鶏
43,1,19,1001,200,200,1,18,惣菜,1811,惣菜,181119,和風惣菜
43,1,19,1001,240,240,1,12,水産,1211,塩干加工品,121115,しらす
43,1,19,1001,245,245,1,16,加工食品,1616,調味料,161627,ドレッシング
43,1,19,1001,255,255,1,12,水産,1211,塩干加工品,121117,水産塩干し
43,1,19,1001,285,285,1,13,畜産,1313,精肉加工品,131313,ソーセージ
43,1,19,1001,395,395,1,18,惣菜,1813,弁当,181312,寿司惣菜
43,1,19,1001,425,425,1,18,惣菜,1813,弁当,181313,米飯惣菜
43,1,19,1001,430,430,1,18,惣菜,1811,惣菜,181120,その他惣菜
43,1,19,1001,430,430,1,18,惣菜,1813,弁当,181312,寿司惣菜
43,1,19,1001,430,430,1,18,惣菜,1813,弁当,181312,寿司惣菜
43,1,19,1001,430,430,1,18,惣菜,1813,弁当,181312,寿司惣菜
44,1,19,1817,120,60,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
44,1,19,1817,140,70,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
44,1,19,1817,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
44,1,19,1817,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
44,1,19,1817,100,100,1,21,酒類,2113,ビール類,211312,新ジャンル
44,1,19,1817,185,185,1,21,酒類,2116,酒関連,211612,氷
44,1,19,1817,285,285,1,16,加工食品,1616,調味料,161624,ソース
45,1,19,1186,20,20,1,11,農産,1113,野菜,111356,もやし
45,1,19,1186,225,75,3,11,農産,1113,野菜,111322,ごぼう
45,1,19,1186,260,130,2,16,加工食品,1611,その他日配食品,161111,メンマ
45,1,19,1186,190,190,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
45,1,19,1186,190,190,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
45,1,19,1186,190,190,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
45,1,19,1186,265,265,1,19,菓子,1916,乾菓子,191621,洋風乾菓子
45,1,19,1186,265,265,1,19,菓子,1916,乾菓子,191621,洋風乾菓子
45,1,19,1186,265,265,1,19,菓子,1916,乾菓子,191621,洋風乾菓子
45,1,19,1186,400,400,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
45,1,19,1186,400,400,1,15,穀物類,1516,麺類,151619,生ラーメン
45,1,19,1186,400,400,1,15,穀物類,1516,麺類,151619,生ラーメン
45,1,19,1186,500,500,1,16,加工食品,1617,漬物,161711,漬物
46,1,19,1117,225,75,3,15,穀物類,1516,麺類,151612,ゆでうどん
46,1,19,1117,105,105,1,20,飲料,2015,嗜好飲料,201512,コーヒークリーム
46,1,19,1117,135,135,1,11,農産,1113,野菜,111339,トマト
46,1,19,1117,210,210,1,11,農産,1113,野菜,111354,ミニトマト
46,1,19,1117,240,240,1,12,水産,1211,塩干加工品,121115,しらす
46,1,19,1117,245,245,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
46,1,19,1117,245,245,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
46,1,19,1117,570,285,2,17,即席食品,1712,レトルト惣菜,171216,レトルトチャーシュー
46,1,19,1117,350,350,1,12,水産,1211,塩干加工品,121117,水産塩干し
46,1,19,1117,380,380,1,12,水産,1211,塩干加工品,121119,たらこ
46,1,19,1117,380,380,1,18,惣菜,1811,惣菜,181117,揚物惣菜
46,1,19,1117,535,535,1,13,畜産,1315,豚肉,131512,ブランド豚
46,1,19,1117,580,580,1,13,畜産,1315,豚肉,131512,ブランド豚
46,1,19,1117,1135,1135,1,21,酒類,2113,ビール類,211311,ビール
47,1,19,1435,50,50,1,19,菓子,1916,乾菓子,191622,和風乾菓子
47,1,19,1435,130,130,1,18,惣菜,1811,惣菜,181116,中華惣菜
47,1,19,1435,145,145,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
47,1,19,1435,190,190,1,20,飲料,2014,野菜・果実飲料,201411,果実飲料
47,1,19,1435,200,200,1,16,加工食品,1617,漬物,161711,漬物
47,1,19,1435,245,245,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
47,1,19,1435,265,265,1,18,惣菜,1813,弁当,181313,米飯惣菜
47,1,19,1435,265,265,1,18,惣菜,1813,弁当,181313,米飯惣菜
47,1,19,1435,295,295,1,18,惣菜,1813,弁当,181312,寿司惣菜
48,1,19,1281,185,185,1,21,酒類,2116,酒関連,211612,氷
48,1,19,1281,1980,1980,1,21,酒類,2117,焼酎,211712,甲類焼酎
49,1,19,1573,120,120,1,16,加工食品,1618,乳製品,161813,チーズ
49,1,19,1573,130,130,1,11,農産,1113,野菜,111373,地場野菜
49,1,19,1573,185,185,1,21,酒類,2116,酒関連,211612,氷
49,1,19,1573,190,190,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
49,1,19,1573,470,235,2,15,穀物類,1511,シリアル,151111,シリアル
50,1,20,1535,80,80,1,12,水産,1213,鮮魚,121332,その他貝
50,1,20,1535,170,85,2,20,飲料,2012,清涼飲料,201111,コーヒー飲料
50,1,20,1535,85,85,1,20,飲料,2012,清涼飲料,201215,茶系飲料
50,1,20,1535,95,95,1,18,惣菜,1811,惣菜,181119,和風惣菜
50,1,20,1535,100,100,1,16,加工食品,1616,調味料,161654,味噌
50,1,20,1535,130,130,1,18,惣菜,1811,惣菜,181116,中華惣菜
50,1,20,1535,140,140,1,12,水産,1213,鮮魚,121332,その他貝
50,1,20,1535,190,190,1,18,惣菜,1811,惣菜,181119,和風惣菜
50,1,20,1535,230,230,1,18,惣菜,1813,弁当,181313,米飯惣菜
51,1,20,1567,180,30,6,11,農産,1113,野菜,111319,キュウリ
51,1,20,1567,165,55,3,19,菓子,1916,乾菓子,191615,チョコレート
51,1,20,1567,70,70,1,19,菓子,1911,アイスクリーム,191111,アイスクリーム
51,1,20,1567,75,75,1,18,惣菜,1813,弁当,181311,パン惣菜
51,1,20,1567,75,75,1,18,惣菜,1813,弁当,181311,パン惣菜
51,1,20,1567,75,75,1,18,惣菜,1813,弁当,181311,パン惣菜
51,1,20,1567,75,75,1,18,惣菜,1811,惣菜,181112,スナック惣菜
51,1,20,1567,75,75,1,18,惣菜,1811,惣菜,181112,スナック惣菜
51,1,20,1567,90,90,1,18,惣菜,1813,弁当,181311,パン惣菜
51,1,20,1567,180,90,2,11,農産,1113,野菜,111351,ホウレン草
51,1,20,1567,110,110,1,21,酒類,2112,ノンアルコール飲料,211212,ビールテイスト飲料
51,1,20,1567,240,120,2,11,農産,1113,野菜,111321,ゴーヤ
51,1,20,1567,290,145,2,11,農産,1113,野菜,111375,長葱
51,1,20,1567,160,160,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
51,1,20,1567,160,160,1,18,惣菜,1813,弁当,181312,寿司惣菜
51,1,20,1567,180,180,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
51,1,20,1567,185,185,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
51,1,20,1567,230,230,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
51,1,20,1567,240,240,1,11,農産,1113,野菜,111323,さつま芋
51,1,20,1567,430,430,1,11,農産,1111,果物,111112,アメリカンチェリー
51,1,20,1567,470,470,1,11,農産,1111,果物,111112,アメリカンチェリー
52,1,20,1994,50,50,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,60,60,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,60,60,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,60,60,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,120,60,2,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,65,65,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,100,100,1,18,惣菜,1813,弁当,181311,パン惣菜
52,1,20,1994,100,100,1,18,惣菜,1813,弁当,181311,パン惣菜
53,1,20,1576,20,20,1,11,農産,1113,野菜,111356,もやし
53,1,20,1576,70,35,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
53,1,20,1576,85,85,1,19,菓子,1916,乾菓子,191614,スナック菓子
53,1,20,1576,85,85,1,20,飲料,2014,野菜・果実飲料,201411,果実飲料
53,1,20,1576,95,95,1,12,水産,1211,塩干加工品,121128,わかめ
53,1,20,1576,95,95,1,15,穀物類,1512,パン,151213,菓子パン
53,1,20,1576,140,140,1,15,穀物類,1516,麺類,151611,むし焼そば
53,1,20,1576,155,155,1,21,酒類,2114,リキュール類,211412,チューハイ・カクテル
53,1,20,1576,165,165,1,12,水産,1212,刺身類,121144,その他刺身
53,1,20,1576,190,190,1,19,菓子,1916,乾菓子,191612,キャンディ
53,1,20,1576,200,200,1,18,惣菜,1813,弁当,181313,米飯惣菜
54,1,20,1123,60,60,1,18,惣菜,1813,弁当,181311,パン惣菜
54,1,20,1123,65,65,1,18,惣菜,1813,弁当,181311,パン惣菜
54,1,20,1123,140,70,2,18,惣菜,1811,惣菜,181117,揚物惣菜
54,1,20,1123,70,70,1,18,惣菜,1813,弁当,181311,パン惣菜
54,1,20,1123,560,80,7,18,惣菜,1811,惣菜,181114,焼物惣菜
54,1,20,1123,85,85,1,20,飲料,2012,清涼飲料,201215,茶系飲料
54,1,20,1123,170,85,2,20,飲料,2014,野菜・果実飲料,201411,果実飲料
54,1,20,1123,90,90,1,11,農産,1113,野菜,111351,ホウレン草
54,1,20,1123,190,95,2,16,加工食品,1620,練物,162011,カニカマ
54,1,20,1123,140,140,1,18,惣菜,1811,惣菜,181119,和風惣菜
54,1,20,1123,160,160,1,18,惣菜,1813,弁当,181312,寿司惣菜
54,1,20,1123,190,190,1,11,農産,1113,野菜,111359,リーフレタス
54,1,20,1123,190,190,1,12,水産,1211,塩干加工品,121126,めかぶ
54,1,20,1123,190,190,1,18,惣菜,1811,惣菜,181119,和風惣菜
54,1,20,1123,240,240,1,18,惣菜,1813,弁当,181312,寿司惣菜
54,1,20,1123,265,265,1,12,水産,1211,塩干加工品,121116,水産みりん干し
54,1,20,1123,340,340,1,19,菓子,1916,乾菓子,191622,和風乾菓子
55,1,20,1962,100,25,4,19,菓子,1916,乾菓子,191618,子供菓子
55,1,20,1962,85,85,1,20,飲料,2012,清涼飲料,201215,茶系飲料
55,1,20,1962,120,120,1,21,酒類,2113,ビール類,211312,新ジャンル
55,1,20,1962,130,130,1,12,水産,1212,刺身類,121144,その他刺身
55,1,20,1962,175,175,1,16,加工食品,1616,調味料,161646,食用油
55,1,20,1962,250,250,1,21,酒類,2113,ビール類,211311,ビール
56,1,21,1013,60,60,1,18,惣菜,1813,弁当,181312,寿司惣菜
56,1,21,1013,60,60,1,18,惣菜,1813,弁当,181312,寿司惣菜
56,1,21,1013,65,65,1,18,惣菜,1813,弁当,181311,パン惣菜
56,1,21,1013,65,65,1,18,惣菜,1813,弁当,181311,パン惣菜
56,1,21,1013,320,80,4,18,惣菜,1813,弁当,181311,パン惣菜
56,1,21,1013,85,85,1,18,惣菜,1813,弁当,181312,寿司惣菜
56,1,21,1013,115,115,1,18,惣菜,1813,弁当,181311,パン惣菜
56,1,21,1013,140,140,1,18,惣菜,1813,弁当,181312,寿司惣菜
56,1,21,1013,170,170,1,20,飲料,2013,乳系飲料,201311,牛乳
56,1,21,1013,190,190,1,18,惣菜,1811,惣菜,181115,惣菜盛合せ
56,1,21,1013,190,190,1,18,惣菜,1811,惣菜,181115,惣菜盛合せ
57,1,21,1153,50,50,1,18,惣菜,1811,惣菜,181117,揚物惣菜
57,1,21,1153,60,60,1,18,惣菜,1811,惣菜,181117,揚物惣菜
57,1,21,1153,100,100,1,20,飲料,2014,野菜・果実飲料,201411,果実飲料
57,1,21,1153,115,115,1,18,惣菜,1811,惣菜,181116,中華惣菜
57,1,21,1153,130,130,1,18,惣菜,1811,惣菜,181117,揚物惣菜
57,1,21,1153,190,190,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
58,1,21,1600,95,95,1,15,穀物類,1512,パン,151215,調理パン
58,1,21,1600,205,205,1,12,水産,1212,刺身類,121144,その他刺身
58,1,21,1600,650,650,1,21,酒類,2113,ビール類,211312,新ジャンル
59,1,21,1423,45,45,1,18,惣菜,1813,弁当,181311,パン惣菜
59,1,21,1423,45,45,1,18,惣菜,1813,弁当,181311,パン惣菜
59,1,21,1423,65,65,1,18,惣菜,1813,弁当,181311,パン惣菜
59,1,21,1423,90,90,1,18,惣菜,1813,弁当,181311,パン惣菜
59,1,21,1423,95,95,1,16,加工食品,1620,練物,162016,ちくわ
59,1,21,1423,115,115,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
59,1,21,1423,150,150,1,16,加工食品,1618,乳製品,161816,ヨーグルト
59,1,21,1423,185,185,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
59,1,21,1423,190,190,1,18,惣菜,1811,惣菜,181117,揚物惣菜
60,1,21,1257,85,85,1,19,菓子,1916,乾菓子,191614,スナック菓子
60,1,21,1257,95,95,1,19,菓子,1912,ゼリー・プリン,191211,ゼリー
60,1,21,1257,130,130,1,19,菓子,1912,ゼリー・プリン,191211,ゼリー
60,1,21,1257,135,135,1,19,菓子,1916,乾菓子,191615,チョコレート
60,1,21,1257,160,160,1,19,菓子,1912,ゼリー・プリン,191211,ゼリー
60,1,21,1257,190,190,1,19,菓子,1912,ゼリー・プリン,191212,プリン
61,1,11,1344,130,65,2,19,菓子,1916,乾菓子,191613,グミ
61,1,11,1344,130,65,2,20,飲料,2014,野菜・果実飲料,201411,果実飲料
61,1,11,1344,95,95,1,16,加工食品,1618,乳製品,161816,ヨーグルト
61,1,11,1344,95,95,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
61,1,11,1344,95,95,1,20,飲料,2012,清涼飲料,201211,スポーツ飲料
61,1,11,1344,170,170,1,20,飲料,2014,野菜・果実飲料,201412,野菜飲料
61,1,11,1344,190,190,1,18,惣菜,1813,弁当,181313,米飯惣菜
61,1,11,1344,240,240,1,18,惣菜,1813,弁当,181312,寿司惣菜
61,1,11,1344,240,240,1,18,惣菜,1813,弁当,181313,米飯惣菜
61,1,11,1344,310,310,1,16,加工食品,1618,乳製品,161813,チーズ
61,1,11,1344,70,35,2,11,農産,1113,野菜,111319,キュウリ
61,1,11,1344,55,55,1,16,加工食品,1614,水物,161413,豆腐
