,Receipt No.,Date,Time,Customer ID,Price before tax,Unit price before tax,Number,Category No.,Category name,Subcategory No.,Subcategory,Subsubcategory No.,Subsubcategory,Subsubcategory_ID
43073,4314,19,17,1755,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
43083,4317,19,18,1006,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
43128,4322,19,18,1914,300,150,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
43139,4323,19,19,1438,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43154,4326,19,19,1226,280,140,2,21,Liquor,2113,Beer,211312,New genre,252
43155,4326,19,19,1226,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
43156,4326,19,19,1226,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
43166,4328,19,19,1327,1150,1150,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
43192,4332,19,20,1654,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43196,4332,19,20,1654,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43197,4332,19,20,1654,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43203,4332,19,20,1654,900,900,1,21,Liquor,2115,Wine,211513,Imported wine,181
43204,4332,19,20,1654,1135,1135,1,21,Liquor,2113,Beer,211311,Beer,22
43234,4336,19,20,1278,915,915,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
43245,4338,19,21,1758,220,110,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
43249,4339,19,21,1023,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
43251,4339,19,21,1023,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
43267,4343,19,11,1551,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43268,4343,19,11,1551,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43287,4345,19,11,1388,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43294,4345,19,11,1388,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
43295,4345,19,11,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43296,4345,19,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
43303,4345,19,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
43331,4348,19,12,1895,85,85,1,21,Liquor,2113,Beer,211312,New genre,252
43338,4348,19,12,1895,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
43340,4348,19,12,1895,245,245,1,21,Liquor,2113,Beer,211311,Beer,22
43382,4353,19,12,1087,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43385,4353,19,12,1087,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43422,4356,19,13,1729,1190,1190,1,21,Liquor,2113,Beer,211311,Beer,22
43435,4357,19,13,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
43474,4363,19,14,1982,460,115,4,21,Liquor,2113,Beer,211312,New genre,252
43503,4364,19,14,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
43552,4370,19,15,1420,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
43553,4370,19,15,1420,380,190,2,21,Liquor,2113,Beer,211311,Beer,22
43573,4372,19,17,1844,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
43645,4380,19,18,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43647,4380,19,18,1746,1485,1485,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
43660,4382,19,18,1243,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43661,4382,19,18,1243,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43662,4382,19,18,1243,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43665,4382,19,18,1243,200,200,1,21,Liquor,2113,Beer,211311,Beer,22
43666,4382,19,18,1243,200,200,1,21,Liquor,2113,Beer,211311,Beer,22
43668,4382,19,18,1243,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
43669,4382,19,18,1243,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
43670,4382,19,18,1243,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
43810,4400,19,12,1704,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
43822,4401,19,12,1202,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43825,4401,19,12,1202,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
43842,4402,19,12,1222,85,85,1,21,Liquor,2113,Beer,211312,New genre,252
43890,4408,19,16,1960,1200,1200,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
43918,4411,19,16,1299,1150,1150,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
43993,4421,20,12,1117,2050,1025,2,21,Liquor,2113,Beer,211311,Beer,22
44033,4426,20,13,1504,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
44093,4432,20,16,1962,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
44097,4432,20,16,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
44100,4433,20,16,1296,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
44101,4433,20,16,1296,100,100,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44106,4435,20,16,1934,310,155,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44255,4447,20,18,1914,600,150,4,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44256,4447,20,18,1914,300,150,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44257,4447,20,18,1914,300,150,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44329,4456,20,19,1226,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
44330,4456,20,19,1226,520,520,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
44357,4461,20,20,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
44393,4466,20,21,1705,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
44394,4466,20,21,1705,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
44494,4479,20,12,1704,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
44540,4481,20,8,1347,340,340,1,21,Liquor,2118,Sake,211811,Refined sake,364
44586,4485,20,13,1069,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
44592,4486,20,13,1708,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
44618,4489,20,14,1168,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
44619,4489,20,14,1168,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
44628,4490,20,15,1211,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
44629,4490,20,15,1211,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
44630,4490,20,15,1211,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
44631,4490,20,15,1211,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
44632,4490,20,15,1211,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
44633,4490,20,15,1211,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
44652,4491,20,15,1966,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
44690,4494,20,16,1221,245,245,1,21,Liquor,2113,Beer,211311,Beer,22
44691,4494,20,16,1221,270,270,1,21,Liquor,2113,Beer,211311,Beer,22
44836,4509,20,18,1529,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
44866,4512,20,18,1386,1045,1045,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
44893,4516,20,19,1007,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
44904,4518,20,19,1946,1030,1030,1,21,Liquor,2115,Wine,211513,Imported wine,181
44938,4521,20,19,1912,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
44940,4521,20,19,1912,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
44967,4524,20,20,1074,1185,1185,1,21,Liquor,2118,Sake,211811,Refined sake,364
44976,4525,20,20,1360,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
45107,4537,20,10,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45108,4537,20,10,1388,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
45236,4551,20,14,1937,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45241,4551,20,14,1937,170,170,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
45242,4551,20,14,1937,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
45245,4551,20,14,1937,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
45258,4552,20,20,1930,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45259,4552,20,20,1930,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45260,4552,20,20,1930,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
45276,4552,20,20,1930,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
45285,4553,20,20,1875,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45288,4553,20,20,1875,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45320,4556,20,20,1370,645,645,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
45323,4557,20,21,1435,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45324,4557,20,21,1435,160,160,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45467,4571,20,16,1761,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
45521,4579,20,16,1525,645,645,1,21,Liquor,2118,Sake,211811,Refined sake,364
45583,4586,20,17,1020,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
45592,4586,20,17,1020,1525,1525,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
45595,4587,20,17,1165,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45596,4587,20,17,1165,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45597,4587,20,17,1165,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45598,4587,20,17,1165,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45600,4587,20,17,1165,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
45632,4591,20,18,1603,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45642,4592,20,18,1718,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45731,4601,20,19,1576,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45790,4610,20,13,1481,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45793,4610,20,13,1481,320,160,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
45803,4611,20,13,1729,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
45850,4616,20,15,1658,860,860,1,21,Liquor,2115,Wine,211512,Japanese wine,208
45857,4617,20,15,1854,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46133,4642,21,11,1622,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
46170,4645,21,15,1256,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46173,4645,21,15,1256,195,195,1,21,Liquor,2113,Beer,211311,Beer,22
46181,4645,21,15,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
46332,4658,21,11,1090,555,555,1,21,Liquor,2115,Wine,211513,Imported wine,181
46335,4659,21,18,1707,115,115,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46357,4660,21,18,1848,405,405,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
46358,4660,21,18,1848,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
46359,4660,21,18,1848,850,850,1,21,Liquor,2113,Beer,211312,New genre,252
46425,4666,21,19,1576,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46529,4675,21,21,1875,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46530,4675,21,21,1875,115,115,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46531,4675,21,21,1875,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46549,4677,21,21,1435,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46550,4677,21,21,1435,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46551,4677,21,21,1435,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46594,4684,21,11,1464,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
46609,4687,21,11,1705,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46610,4687,21,11,1705,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46611,4687,21,11,1705,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
46612,4687,21,11,1705,895,895,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
46710,4698,21,14,1023,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
46722,4699,21,14,1937,115,115,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46727,4699,21,14,1937,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
46728,4699,21,14,1937,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
46729,4699,21,14,1937,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46736,4701,21,14,1995,345,115,3,21,Liquor,2113,Beer,211312,New genre,252
46754,4703,21,15,1203,550,275,2,21,Liquor,2113,Beer,211311,Beer,22
46768,4706,21,15,1086,190,95,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46774,4706,21,15,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46775,4706,21,15,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46776,4706,21,15,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
46864,4714,21,15,1581,175,175,1,21,Liquor,2113,Beer,211311,Beer,22
46943,4718,21,16,1406,230,115,2,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46944,4718,21,16,1406,115,115,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
46992,4722,21,17,1808,645,645,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
46995,4723,21,17,1988,665,665,1,21,Liquor,2115,Wine,211513,Imported wine,181
46996,4723,21,17,1988,260,130,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
47002,4723,21,17,1988,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
47003,4723,21,17,1988,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
47086,4727,21,18,1401,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47087,4727,21,18,1401,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47118,4731,21,18,1064,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
47120,4731,21,18,1064,825,275,3,21,Liquor,2118,Sake,211811,Refined sake,364
47185,4738,21,19,1888,640,640,1,21,Liquor,2113,Beer,211312,New genre,252
47198,4739,21,19,1537,795,795,1,21,Liquor,2115,Wine,211513,Imported wine,181
47208,4740,21,19,1600,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
47222,4741,21,19,1760,185,185,1,21,Liquor,2118,Sake,211811,Refined sake,364
47225,4741,21,19,1760,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
47226,4741,21,19,1760,765,765,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
47267,4746,21,19,1616,380,190,2,21,Liquor,2113,Beer,211311,Beer,22
47276,4748,21,20,1438,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
47277,4748,21,20,1438,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
47289,4749,21,20,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
47290,4749,21,20,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
47450,4763,21,13,1671,1690,845,2,21,Liquor,2113,Beer,211312,New genre,252
47465,4765,21,13,1296,575,575,1,21,Liquor,2113,Beer,211312,New genre,252
47471,4766,21,13,1110,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
47571,4777,21,16,1794,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
47668,4788,21,17,1273,1050,1050,1,21,Liquor,2113,Beer,211311,Beer,22
47717,4791,21,17,1190,560,560,1,21,Liquor,2115,Wine,211513,Imported wine,181
47729,4792,21,17,1945,580,580,1,21,Liquor,2113,Beer,211312,New genre,252
47739,4794,21,18,1914,115,115,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
47755,4795,21,18,1493,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
47760,4796,21,18,1948,100,100,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
47767,4797,21,18,1014,270,270,1,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
47783,4801,21,19,1449,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47784,4801,21,19,1449,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47814,4803,21,11,1379,350,175,2,21,Liquor,2113,Beer,211311,Beer,22
47838,4806,21,19,1718,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47861,4808,21,20,1643,195,195,1,21,Liquor,2113,Beer,211311,Beer,22
47868,4809,21,20,1158,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
47871,4810,21,20,1815,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
47872,4810,21,20,1815,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
47980,4821,21,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
47983,4821,21,10,1470,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
48088,4832,21,13,1161,595,595,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
48146,4837,21,16,1074,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
48161,4839,21,17,1628,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
48162,4839,21,17,1628,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48164,4839,21,17,1628,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48176,4839,21,17,1628,1000,1000,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
48323,4851,21,18,1832,420,105,4,21,Liquor,2113,Beer,211311,Beer,22
48324,4851,21,18,1832,105,105,1,21,Liquor,2113,Beer,211311,Beer,22
48389,4855,21,19,1208,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
48404,4858,21,19,1571,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
48475,4865,21,19,1517,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
48528,4870,21,10,1521,350,175,2,21,Liquor,2113,Beer,211313,Low-malt beer,226
48551,4873,21,10,1496,230,115,2,21,Liquor,2116,Liquor and etc.,211612,Ice,175
48579,4877,21,11,1148,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48580,4877,21,11,1148,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48982,4911,22,15,1202,100,100,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
48986,4911,22,15,1202,120,120,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48989,4911,22,15,1202,130,130,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
48992,4911,22,15,1202,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49047,4914,22,16,1143,220,110,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
49114,4921,22,18,1670,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49115,4921,22,18,1670,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49116,4921,22,18,1670,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49195,4931,22,19,1493,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
49286,4939,22,20,1205,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
49287,4939,22,20,1205,130,130,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
49291,4939,22,20,1205,855,855,1,21,Liquor,2115,Wine,211512,Japanese wine,208
49301,4940,22,20,1903,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49318,4942,22,21,1703,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49381,4949,22,10,1602,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
49385,4950,22,12,1995,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
49386,4950,22,12,1995,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
49449,4959,22,15,1481,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49452,4959,22,15,1481,320,160,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49478,4963,22,15,1328,1500,1500,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
49591,4974,22,17,1247,520,520,1,21,Liquor,2118,Sake,211811,Refined sake,364
49612,4976,22,17,1295,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
49684,4986,22,18,1937,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
49747,4992,22,19,1973,1305,1305,1,21,Liquor,2113,Beer,211311,Beer,22
49750,4993,22,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
49751,4993,22,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
49826,5001,22,9,1392,380,190,2,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
49844,5003,22,10,1470,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
49920,5010,22,12,1211,450,150,3,21,Liquor,2113,Beer,211312,New genre,252
49934,5010,22,12,1211,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
50113,5026,22,16,1809,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
50190,5036,22,17,1974,475,475,1,21,Liquor,2115,Wine,211514,OthersWine,316
50192,5037,22,17,1107,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
50204,5038,22,17,1367,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
50211,5038,22,17,1367,855,855,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
50265,5045,22,9,1705,310,155,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
50297,5050,22,19,1567,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
50324,5052,22,20,1007,520,520,1,21,Liquor,2118,Sake,211811,Refined sake,364
50402,5061,22,10,1616,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
50655,5083,22,16,1290,175,175,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
50668,5083,22,16,1290,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
50744,5092,22,18,1831,230,230,1,21,Liquor,2113,Beer,211311,Beer,22
50921,5112,22,17,1023,115,115,1,21,Liquor,2112,Non-alcoholic drinks,211211,Alcohol-free cocktails,2
50949,5116,23,13,1296,595,595,1,21,Liquor,2113,Beer,211312,New genre,252
50994,5120,23,16,1165,300,150,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
51003,5121,23,16,1845,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
51007,5122,23,16,1161,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
51013,5124,23,17,1014,240,120,2,21,Liquor,2113,Beer,211312,New genre,252
51169,5143,23,20,1325,645,215,3,21,Liquor,2113,Beer,211311,Beer,22
51266,5155,23,13,1139,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51267,5155,23,13,1139,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51449,5171,23,15,1829,1200,1200,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
51536,5180,23,16,1987,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51625,5188,23,17,1864,935,935,1,21,Liquor,2115,Wine,211513,Imported wine,181
51646,5192,23,17,1427,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
51672,5194,23,18,1886,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51718,5197,23,18,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51719,5197,23,18,1934,290,145,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51720,5197,23,18,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51764,5202,23,18,1937,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
51814,5209,23,11,1635,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
52028,5233,23,16,1075,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
52069,5238,23,18,1746,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
52176,5246,23,19,1517,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
